path,directory,filename,bytes,words,extension,depth,readable,is_empty,sha256,exact_duplicate_group_size,duplicate_representative,is_exact_duplicate_copy,near_duplicate_cluster,unique_document_disposition,semantic_examination_status,headings
StudyNexus-Independent-Audit-Package-v4/06-DATA-ACQUISITION/30-data-acquisition-pipeline-HISTORICAL.md,StudyNexus-Independent-Audit-Package-v4/06-DATA-ACQUISITION,30-data-acquisition-pipeline-HISTORICAL.md,19684,1752,.md,2,TRUE,FALSE,18c7c1d07abf6b1f66eb4a5a234f462335bc293f2356bc00e410b1a670e28c69,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/30-data-acquisition-pipeline.md,TRUE,ND-016,IMPLEMENTATION_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,Document 30: Data Acquisition & Ingestion Pipeline | 1. Design Principles | 2. Source Taxonomy | 3. Architecture Overview | 4. Staging Schema | 4.1 `import_batches` | 4.2 `pending_imports` | 5. Adapter Pattern
StudyNexus-Independent-Audit-Package-v4/06-DATA-ACQUISITION/README.md,StudyNexus-Independent-Audit-Package-v4/06-DATA-ACQUISITION,README.md,1224,148,.md,2,TRUE,FALSE,371305f795c488707fb9deceb0ef0fe049ccc6e8645601b54d567376b9cbf71f,1,StudyNexus-Independent-Audit-Package-v4/06-DATA-ACQUISITION/README.md,FALSE,,METADATA_ONLY,YES,StudyNexus — Data Acquisition Research | Contents | Key Data Sources (from canonical 06-data-acquisition.md) | Provenance Model
StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL/01-business-overview.md,StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL,01-business-overview.md,12843,1484,.md,2,TRUE,FALSE,70a5bd289c8b2945350cc3dfe27a6f727db770e84a5f60740f529db457c5fde4,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/01-business-overview.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Business Overview | Identity | Vision | Core Interaction | Users | Primary Users | Secondary Users | Problem Space
StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL/03-approved-decisions.md,StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL,03-approved-decisions.md,16118,2005,.md,2,TRUE,FALSE,2cea05b2ef3eca41cd7ea37c6b5f9a3246d462eab178a2a4b385ea30335ee620,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/03-approved-decisions.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Approved Decisions
StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL/04-open-questions.md,StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL,04-open-questions.md,7981,1006,.md,2,TRUE,FALSE,11962f984e517c02f753b9b25030e2c1257e98d4169f4be2d5790903792055f4,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/04-open-questions.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Open Questions | Resolved Questions | Remaining Open Questions | Deferred Items (resolved but require future action)
StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL/09-business-discovery-freeze.md,StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL,09-business-discovery-freeze.md,4487,592,.md,2,TRUE,FALSE,c1dfad3462d93eaf6070bc556eb819183316c2fa44e110ad57f9c0a1fdfc428c,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/09-business-discovery-freeze.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Business Discovery Freeze | Freeze Principles | Frozen Artifact Inventory | Change Proposal Protocol | What Is NOT Frozen
StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL/14-architectural-review-global-domain.md,StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL,14-architectural-review-global-domain.md,34976,4575,.md,2,TRUE,FALSE,15eebf8a7845c74a562e971baffc4ca07f66207b0eb75555deb14dc13a1b2279,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/14-architectural-review-global-domain.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,"StudyNexus — Architectural Review | Domain Discovery Normalization: Global Domain & Domain-First Constraints | Architectural Constraints (Stated for Reference) | Findings | F1: ""Government Education Agency"" — Nigeria-Specific Entity Name | F2: INV-I2 / INV-P5 — Nigeria-Specific Accreditation Type Mapping | F3: INV-2 (Original Topic 2) — ""Granted by exactly one Government Education Agency"" | F4: INV-9 — Nigeria-Scoped Qualification Recognition"
StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL/21-domain-architecture-frozen-baseline.md,StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL,21-domain-architecture-frozen-baseline.md,108803,12005,.md,2,TRUE,FALSE,5714e0c76d2cc9c87b61af4eea0a267ffbaf815376332f9b84d5e1c97de1ba9c,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/21-domain-architecture-frozen-baseline.md,TRUE,,ARCHITECTURE_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,"StudyNexus — Final Frozen Architectural Baseline | Domain Architecture Correction, Freeze & Canonical Reference | 1. Correction Application Record | F1 — Namespace Inconsistency: RESOLVED | F2 — Ceremonial DomainEvent Interface: RESOLVED (Removed) | F3 — ReassignProgramme: RESOLVED (Removed from Actions) | F4 — Action Justification Inconsistency: RESOLVED | Correction Summary"
StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL/22-post-freeze-platform-architecture-review.md,StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL,22-post-freeze-platform-architecture-review.md,79823,8912,.md,2,TRUE,FALSE,886716950b7b3ba5a9dfcef3fedcfb467eb66b1c3860b80323d43b856f308da3,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/22-post-freeze-platform-architecture-review.md,TRUE,,ARCHITECTURE_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,"StudyNexus — Post-Freeze Platform, Product & Search Architecture Review | 1. Executive Summary | 2. Baseline Being Protected | 3. New Requirements | 4. Domain vs Application vs Infrastructure vs Product Classification | Classification Principle | 5. RBAC Architecture | Requirement"
StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL/23-laravel-ecosystem-build-vs-buy-review.md,StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL,23-laravel-ecosystem-build-vs-buy-review.md,116374,13571,.md,2,TRUE,FALSE,c09fa4f087aca72d3921e8525450afef3d9edd9c719fd211c77268743be52c29,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/23-laravel-ecosystem-build-vs-buy-review.md,TRUE,,ARCHITECTURE_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus Laravel Ecosystem & Build-vs-Buy Review | Table of Contents | 1. Executive Summary | 2. Architectural Principle | 3. Laravel Beyond CRUD Compatibility | 4. Spatie Ecosystem Review | 4.1 Core Infrastructure Packages | 4.2 Webhook & Integration Packages
StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL/24-final-platform-and-capability-architecture.md,StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL,24-final-platform-and-capability-architecture.md,117115,13899,.md,2,TRUE,FALSE,217973d4b8416b598b5f2bcca737799bed40d08d73756fabbc524549ad91b9fa,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/24-final-platform-and-capability-architecture.md,TRUE,,ARCHITECTURE_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,Document 23: Final Platform and Capability Architecture | Table of Contents | 1. Executive Summary | 2. Architectural Principles | 3. Current Frozen Architecture Preservation | 3.1 Aggregate Roots (5) — UNCHANGED | 3.2 Child Entities (3) — UNCHANGED | 3.3 Supporting Entities (3) — UNCHANGED
StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL/26-pre-implementation-reconciliation.md,StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL,26-pre-implementation-reconciliation.md,57858,7146,.md,2,TRUE,FALSE,fd8691af9a925206dd726cbf32983d1873304fe2f9a387ab51c558a6b0d711ad,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/26-pre-implementation-reconciliation.md,TRUE,,IMPLEMENTATION_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,Document 25: Pre-Implementation Reconciliation | Table of Contents | 1. Executive Verdict | Critical Issues Found | What Is NOT Wrong | 2. Changes Required to Document 24 | Change R1: Update Tech Stack to Current Stable Versions | Change R2: Expand RBAC to Support Institution-Scoped Multi-User Administration
StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL/27-final-corrected-pre-implementation-blueprint.md,StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL,27-final-corrected-pre-implementation-blueprint.md,85973,10551,.md,2,TRUE,FALSE,c9a0bdaf8cc2c3e8fd18ee1440e025737e821477605e34cb57f68d57cf55a8b9,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/27-final-corrected-pre-implementation-blueprint.md,TRUE,,IMPLEMENTATION_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,Document 26: Final Corrected Pre-Implementation Blueprint | Table of Contents | 1. Source of Truth Hierarchy | 2. Hard Platform Baseline (Laravel 13 + PHP 8.5) | 2.1 Core Stack | 2.2 Frontend Stack (TALL) | 2.3 Admin Stack | 2.4 Auth and Testing
StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL/29-rbac-decision.md,StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL,29-rbac-decision.md,4203,461,.md,2,TRUE,FALSE,992b84c7d063f6b4a9d7db3209d98030705a650c76ad81397f1cd23e391910f7,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/29-rbac-decision.md,TRUE,,IMPLEMENTATION_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,Document 29: RBAC Decision — Authoritative Role List | 1. Role Inventory | 2. Mechanism | 3. OrganizationMember Pivot Model | 4. Policy Check Pattern | 5. Superseded Decisions
StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL/PRE-IMPLEMENTATION-BASELINE-V2-MANIFEST.md,StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL,PRE-IMPLEMENTATION-BASELINE-V2-MANIFEST.md,8355,619,.md,2,TRUE,FALSE,83d306f7bdf21ace0f44920e572ce82ae14a7b641ac863b6f7a3a9e407473c9f,1,StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL/PRE-IMPLEMENTATION-BASELINE-V2-MANIFEST.md,FALSE,,HISTORICAL_EVIDENCE,YES,StudyNexus — Pre-Implementation Baseline v2 Manifest | File Inventory | Verification
StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL/PRE-IMPLEMENTATION-BASELINE-V2-README.md,StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL,PRE-IMPLEMENTATION-BASELINE-V2-README.md,4722,531,.md,2,TRUE,FALSE,bc1cd7d984976e2f17c0dc0d47dcd12951f0b832045ec4e8b44edd529649d0e5,2,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/PRE-IMPLEMENTATION-BASELINE-V2-README.md,TRUE,,HISTORICAL_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Pre-Implementation Baseline v2 | What This Is | What Changed From v1 | Directory Structure | How To Use This Baseline | Technology Baseline | Canonical Counts
StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL/PRE-IMPLEMENTATION-BASELINE-V2-REPORT.md,StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL,PRE-IMPLEMENTATION-BASELINE-V2-REPORT.md,8615,1020,.md,2,TRUE,FALSE,2153a8aa834de3cc41e0fd645a23130470617ff0cee9472dd8ea59960c220c2c,7,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/PRE-IMPLEMENTATION-BASELINE-V2-REPORT.md,TRUE,,METADATA_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,"StudyNexus — Pre-Implementation Baseline v2 Report | 1. Baseline Creation Summary | Process | 2. Files Included | Canonical (6 files) — AUTHORITATIVE | Product Experience (4 files) | Governance (10 files) | Archive (31 files) — HISTORICAL, NON-AUTHORITATIVE"
StudyNexus-Independent-Audit-Package-v4/08-INDEPENDENT-AUDIT-GUIDE/AUDIT-QUESTIONS.md,StudyNexus-Independent-Audit-Package-v4/08-INDEPENDENT-AUDIT-GUIDE,AUDIT-QUESTIONS.md,7379,986,.md,2,TRUE,FALSE,5fd19d6ee0480db7740b9eb9f01e0b18d5718a6e6272542e5e1d3a00c27cf71c,1,StudyNexus-Independent-Audit-Package-v4/08-INDEPENDENT-AUDIT-GUIDE/AUDIT-QUESTIONS.md,FALSE,,METADATA_ONLY,YES,StudyNexus — Audit Questions | Product | Domain | Identity | Data Lineage | InformationSource / EducationAuthority | AdmissionCycle | Search / Typesense
StudyNexus-Independent-Audit-Package-v4/08-INDEPENDENT-AUDIT-GUIDE/INDEPENDENT-AUDIT-BRIEF.md,StudyNexus-Independent-Audit-Package-v4/08-INDEPENDENT-AUDIT-GUIDE,INDEPENDENT-AUDIT-BRIEF.md,4130,554,.md,2,TRUE,FALSE,000eaaf8f9365a9d88955be8662012a1a9bbcc7066f98103b297aaad0d344c12,1,StudyNexus-Independent-Audit-Package-v4/08-INDEPENDENT-AUDIT-GUIDE/INDEPENDENT-AUDIT-BRIEF.md,FALSE,,METADATA_ONLY,YES,StudyNexus — Independent Audit Brief | Current State | What StudyNexus Is | First Vertical Slice | Authority Hierarchy (Summary) | Important Cautions | ⚠️ DO NOT assume previous GLM audits are correct. | ⚠️ DO NOT assume the architecture is correct merely because multiple audits say GO.
StudyNexus-Independent-Audit-Package-v4/MANIFEST.md,StudyNexus-Independent-Audit-Package-v4,MANIFEST.md,12381,1085,.md,1,TRUE,FALSE,461613324cf828ef9f12eb0578c745011bfa4f18df4d9d7c238c4fbe9e65fa55,1,StudyNexus-Independent-Audit-Package-v4/MANIFEST.md,FALSE,,METADATA_ONLY,YES,StudyNexus — Independent Audit Package V3 Manifest | File Inventory | Summary Counts | By Category | By Authority Tier | Totals | V2 Canonical Integrity Verification | Verification
StudyNexus-Independent-Audit-Package-v4/STUDYNEXUS-INDEPENDENT-AUDIT-PACKAGE-V3-REPORT.md,StudyNexus-Independent-Audit-Package-v4,STUDYNEXUS-INDEPENDENT-AUDIT-PACKAGE-V3-REPORT.md,6094,794,.md,1,TRUE,FALSE,a99ac38a3c41603e8064fb83c18b6560c3a00a3ec8cb3139e221381ad817f30c,1,StudyNexus-Independent-Audit-Package-v4/STUDYNEXUS-INDEPENDENT-AUDIT-PACKAGE-V3-REPORT.md,FALSE,,HISTORICAL_EVIDENCE,YES,StudyNexus — Independent Audit Package V3 Report | 1. Package Purpose | 2. Discovery Method | 3. Directories Inspected | 4. Files Included | 5. Files Deliberately Excluded | 6. Authority Hierarchy | 7. Category Counts
StudyNexus-Pre-Implementation-Baseline/PRE-IMPLEMENTATION-BASELINE/archive/00-documentation-audit-report.md,StudyNexus-Pre-Implementation-Baseline/PRE-IMPLEMENTATION-BASELINE/archive,00-documentation-audit-report.md,39641,5118,.md,3,TRUE,FALSE,5de4bd505d046ac30d4344cf9d99b8249c1f0debd8047e3d4659526bf0a4a21e,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/00-documentation-audit-report.md,TRUE,,HISTORICAL_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus Documentation Cleanup — Audit & Pruning Proposal | A. Executive Summary | B. Current Documentation Inventory | C. Duplication Analysis | Type A — Exact Duplication | Type B — Historical Revision | Type C — Consolidatable | Type D — Independent (Legitimate Standalone)
StudyNexus-Pre-Implementation-Baseline/PRE-IMPLEMENTATION-BASELINE/archive/00-reconciliation-proposal.md,StudyNexus-Pre-Implementation-Baseline/PRE-IMPLEMENTATION-BASELINE/archive,00-reconciliation-proposal.md,30005,3693,.md,3,TRUE,FALSE,d3945637546b8b69a4e11e8623719ff34c8314dce3f9cc9605603d3aa675eae3,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/00-reconciliation-proposal.md,TRUE,,HISTORICAL_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Reconciliation & Consolidation Proposal | 1. Executive Summary | 2. Canonical Architecture Inventory | Platform | Domain Entities | Value Objects | Domain Events | Application Actions
StudyNexus-Pre-Implementation-Baseline/PRE-IMPLEMENTATION-BASELINE/archive/01-business-overview.md,StudyNexus-Pre-Implementation-Baseline/PRE-IMPLEMENTATION-BASELINE/archive,01-business-overview.md,12843,1484,.md,3,TRUE,FALSE,70a5bd289c8b2945350cc3dfe27a6f727db770e84a5f60740f529db457c5fde4,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/01-business-overview.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Business Overview | Identity | Vision | Core Interaction | Users | Primary Users | Secondary Users | Problem Space
StudyNexus-Pre-Implementation-Baseline/PRE-IMPLEMENTATION-BASELINE/archive/02-glossary.md,StudyNexus-Pre-Implementation-Baseline/PRE-IMPLEMENTATION-BASELINE/archive,02-glossary.md,8538,1129,.md,3,TRUE,FALSE,a64bc423478e4c75cc5459bd69f0961c61f6c9d0155a163db003f1e9178b20bc,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/02-glossary.md,TRUE,,HISTORICAL_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Glossary | Candidate Business Concepts
StudyNexus-Pre-Implementation-Baseline/PRE-IMPLEMENTATION-BASELINE/archive/03-approved-decisions.md,StudyNexus-Pre-Implementation-Baseline/PRE-IMPLEMENTATION-BASELINE/archive,03-approved-decisions.md,16118,2005,.md,3,TRUE,FALSE,2cea05b2ef3eca41cd7ea37c6b5f9a3246d462eab178a2a4b385ea30335ee620,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/03-approved-decisions.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Approved Decisions
StudyNexus-Pre-Implementation-Baseline/PRE-IMPLEMENTATION-BASELINE/archive/04-open-questions.md,StudyNexus-Pre-Implementation-Baseline/PRE-IMPLEMENTATION-BASELINE/archive,04-open-questions.md,7981,1006,.md,3,TRUE,FALSE,11962f984e517c02f753b9b25030e2c1257e98d4169f4be2d5790903792055f4,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/04-open-questions.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Open Questions | Resolved Questions | Remaining Open Questions | Deferred Items (resolved but require future action)
StudyNexus-Pre-Implementation-Baseline/PRE-IMPLEMENTATION-BASELINE/archive/06-business-workflows.md,StudyNexus-Pre-Implementation-Baseline/PRE-IMPLEMENTATION-BASELINE/archive,06-business-workflows.md,20707,2539,.md,3,TRUE,FALSE,717c602d5b612f3193ab87f473b026b69872a298f7294d71cf1d3f4ddea57f3d,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/06-business-workflows.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Business Workflows | Workflow Classification | Canonical Business Workflows | WF1: Explore Educational Opportunities | WF2: Evaluate Educational Opportunities | WF3: Compare Educational Opportunities | WF4: Assess Eligibility | WF5: Assess Information Reliability
StudyNexus-Pre-Implementation-Baseline/PRE-IMPLEMENTATION-BASELINE/archive/07-business-discovery-closure.md,StudyNexus-Pre-Implementation-Baseline/PRE-IMPLEMENTATION-BASELINE/archive,07-business-discovery-closure.md,11123,1331,.md,3,TRUE,FALSE,6ed21ab4b355541e3a5c8a4cd860a7b06b8f438ea6ea7a162bd4d7f841b64129,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/07-business-discovery-closure.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Business Discovery Closure Report | Business Discovery Summary | Approved Topics | Canonical Business Capabilities | Core MVP (8) | Supporting MVP (2) | Future (5) | Canonical Business Workflows
StudyNexus-Pre-Implementation-Baseline/PRE-IMPLEMENTATION-BASELINE/archive/08-traceability-matrix.md,StudyNexus-Pre-Implementation-Baseline/PRE-IMPLEMENTATION-BASELINE/archive,08-traceability-matrix.md,12765,1582,.md,3,TRUE,FALSE,fbbb93de3459a14257b4a82286e6f71d5c42a2f50765e6da0a4d594e795d5530,7,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/08-traceability-matrix.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Business Traceability Matrix | Traceability Chains | 1. Identity → Primary Users | 2. Primary Users → Problem Space | 3. Problem Space → Business Capabilities | 4. Business Capabilities → Business Workflows | 5. Business Workflows → Candidate Business Concepts | 6. Evolution → Future Capabilities
StudyNexus-Pre-Implementation-Baseline/PRE-IMPLEMENTATION-BASELINE/archive/09-business-discovery-freeze.md,StudyNexus-Pre-Implementation-Baseline/PRE-IMPLEMENTATION-BASELINE/archive,09-business-discovery-freeze.md,4487,592,.md,3,TRUE,FALSE,c1dfad3462d93eaf6070bc556eb819183316c2fa44e110ad57f9c0a1fdfc428c,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/09-business-discovery-freeze.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Business Discovery Freeze | Freeze Principles | Frozen Artifact Inventory | Change Proposal Protocol | What Is NOT Frozen
StudyNexus-Pre-Implementation-Baseline/PRE-IMPLEMENTATION-BASELINE/archive/11-domain-discovery-topic2.md,StudyNexus-Pre-Implementation-Baseline/PRE-IMPLEMENTATION-BASELINE/archive,11-domain-discovery-topic2.md,92266,10352,.md,3,TRUE,FALSE,b30bcbe451451ab34c823d5257b0050b5dd9917acd788264577a2023766aa0dd,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/11-domain-discovery-topic2.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,"StudyNexus — Domain Discovery: Topic 2 | Entity Relationships, Aggregate Boundaries & Lifecycles | Topic 1 Amendments Applied | Candidate Domain Entities (Post-Topic 1) | Core Entities | Supporting Entities | Policy Entities | Summary of Understanding"
StudyNexus-Pre-Implementation-Baseline/PRE-IMPLEMENTATION-BASELINE/archive/12-domain-discovery-topic2-revision.md,StudyNexus-Pre-Implementation-Baseline/PRE-IMPLEMENTATION-BASELINE/archive,12-domain-discovery-topic2-revision.md,62702,7033,.md,3,TRUE,FALSE,0ed1e8597ec733b16ca8f0951550125cac027815fda817bf2671b8e3626ac3c3,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/12-domain-discovery-topic2-revision.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Domain Discovery: Topic 2 Revision | Aggregate Boundaries (Laravel Beyond CRUD Review) | Guiding Philosophy | DD2-1 (Revised): Aggregate Root Classifications | Evaluation Criteria | Evaluation Matrix | Aggregate Root Justifications | Educational Institution — Aggregate Root
StudyNexus-Pre-Implementation-Baseline/PRE-IMPLEMENTATION-BASELINE/archive/13-domain-discovery-consolidation.md,StudyNexus-Pre-Implementation-Baseline/PRE-IMPLEMENTATION-BASELINE/archive,13-domain-discovery-consolidation.md,75673,9152,.md,3,TRUE,FALSE,82d25a326e4676a9e83c11279c28c2bfe916eb56e3d605e4df2590b340be4f07,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/13-domain-discovery-consolidation.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,"StudyNexus — Domain Discovery Consolidation & Pre-Behaviour Freeze | 1. Canonical Entity Register | Challenge: Are all 12 entities justified? Should any be promoted, demoted, or removed? | Consolidated Entity Register | 2. Canonical Value Object Register | Challenge: Are all 27 VOs justified? Should any be promoted to entities or removed? | Rejected Value Objects (Confirmed Rejections) | 3. Relationship Matrix"
